path,title,title_length,description,desc_length,h1,multiple_h1,h2_count,word_count,lang,canonical,hreflang,has_viewport,charset,has_robots_meta,has_og_tags,has_twitter_cards,has_schema,has_favicon,internal_links,external_links,broken_links,images,missing_alt_images,poor_alt_images,broken_images,has_language_switcher,keyword_densities,has_https,has_structured_data_errors,content_size_kb,missing_image_dimensions,has_lazy_loading
discover/brazilian-regions/central-west-region/goias/move-to-edeia-goias-brazil/index.html,"Immigrate to Brazil | Edéia, Goiás",34,"Immigration guidance, visas, residency, and relocation support for Brazil.",74,"Move to Edéia, Goiás",False,31,5777,en,https://www.immigratetobrazil.com/discover/brazilian-regions/central-west-region/goias/move-to-edeia-goias-brazil/,"en,es,pt",True,utf-8,True,True,True,True,True,6,4,,32,0,0,,True,"{""immigrate to brazil"": 0.0, ""brazil visa"": 0.0, ""brazil immigration"": 0.0}",True,False,71.05,32,True
discover/brazilian-regions/central-west-region/goias/move-to-portelandia-goias-brazil/index.html,"Immigrate to Brazil | Portelândia, Goiás",40,"Immigration guidance, visas, residency, and relocation support for Brazil.",74,"Move to Portelândia, Goiás",False,31,5777,en,https://www.immigratetobrazil.com/discover/brazilian-regions/central-west-region/goias/move-to-portelandia-goias-brazil/,"en,es,pt",True,utf-8,True,True,True,True,True,6,4,,32,0,0,,True,"{""immigrate to brazil"": 0.0, ""brazil visa"": 0.0, ""brazil immigration"": 0.0}",True,False,74.31,32,True
discover/brazilian-regions/central-west-region/goias/move-to-palestina-de-goias-goias-brazil/index.html,"Immigrate to Brazil | Palestina de Goiás, Goiás",47,"Immigration guidance, visas, residency, and relocation support for Brazil.",74,"Move to Palestina de Goiás, Goiás",False,31,6799,en,https://www.immigratetobrazil.com/discover/brazilian-regions/central-west-region/goias/move-to-palestina-de-goias-goias-brazil/,"en,es,pt",True,utf-8,True,True,True,True,True,6,4,,32,0,0,,True,"{""immigrate to brazil"": 0.0, ""brazil visa"": 0.0, ""brazil immigration"": 0.0}",True,False,78.12,32,True
discover/brazilian-regions/central-west-region/goias/move-to-joviania-goias-brazil/index.html,"Immigrate to Brazil | Joviânia, Goiás",37,"Immigration guidance, visas, residency, and relocation support for Brazil.",74,"Move to Joviânia, Goiás",False,31,5777,en,https://www.immigratetobrazil.com/discover/brazilian-regions/central-west-region/goias/move-to-joviania-goias-brazil/,"en,es,pt",True,utf-8,True,True,True,True,True,6,4,,32,0,0,,True,"{""immigrate to brazil"": 0.0, ""brazil visa"": 0.0, ""brazil immigration"": 0.0}",True,False,72.68,32,True
discover/brazilian-regions/central-west-region/goias/move-to-varjao-goias-brazil/index.html,"Immigrate to Brazil | Varjão, Goiás",35,"Immigration guidance, visas, residency, and relocation support for Brazil.",74,"Move to Varjão, Goiás",False,31,5777,en,https://www.immigratetobrazil.com/discover/brazilian-regions/central-west-region/goias/move-to-varjao-goias-brazil/,"en,es,pt",True,utf-8,True,True,True,True,True,6,4,,32,0,0,,True,"{""immigrate to brazil"": 0.0, ""brazil visa"": 0.0, ""brazil immigration"": 0.0}",True,False,71.59,32,True
discover/brazilian-regions/central-west-region/goias/move-to-jandaia-goias-brazil/index.html,"Immigrate to Brazil | Jandaia, Goiás",36,"Immigration guidance, visas, residency, and relocation support for Brazil.",74,"Move to Jandaia, Goiás",False,31,5777,en,https://www.immigratetobrazil.com/discover/brazilian-regions/central-west-region/goias/move-to-jandaia-goias-brazil/,"en,es,pt",True,utf-8,True,True,True,True,True,6,4,,32,0,0,,True,"{""immigrate to brazil"": 0.0, ""brazil visa"": 0.0, ""brazil immigration"": 0.0}",True,False,71.63,32,True
discover/brazilian-regions/central-west-region/goias/move-to-anicuns-goias-brazil/index.html,"Immigrate to Brazil | Anicuns, Goiás",36,"Immigration guidance, visas, residency, and relocation support for Brazil.",74,"Move to Anicuns, Goiás",False,31,5777,en,https://www.immigratetobrazil.com/discover/brazilian-regions/central-west-region/goias/move-to-anicuns-goias-brazil/,"en,es,pt",True,utf-8,True,True,True,True,True,6,4,,32,0,0,,True,"{""immigrate to brazil"": 0.0, ""brazil visa"": 0.0, ""brazil immigration"": 0.0}",True,False,71.69,32,True
discover/brazilian-regions/central-west-region/goias/move-to-planaltina-goias-brazil/index.html,"Immigrate to Brazil | Planaltina, Goiás",39,"Immigration guidance, visas, residency, and relocation support for Brazil.",74,"Move to Planaltina, Goiás",False,31,5777,en,https://www.immigratetobrazil.com/discover/brazilian-regions/central-west-region/goias/move-to-planaltina-goias-brazil/,"en,es,pt",True,utf-8,True,True,True,True,True,6,4,,32,0,0,,True,"{""immigrate to brazil"": 0.0, ""brazil visa"": 0.0, ""brazil immigration"": 0.0}",True,False,73.26,32,True
discover/brazilian-regions/central-west-region/goias/move-to-nova-veneza-goias-brazil/index.html,"Immigrate to Brazil | Nova Veneza, Goiás",40,"Immigration guidance, visas, residency, and relocation support for Brazil.",74,"Move to Nova Veneza, Goiás",False,31,6288,en,https://www.immigratetobrazil.com/discover/brazilian-regions/central-west-region/goias/move-to-nova-veneza-goias-brazil/,"en,es,pt",True,utf-8,True,True,True,True,True,6,4,,32,0,0,,True,"{""immigrate to brazil"": 0.0, ""brazil visa"": 0.0, ""brazil immigration"": 0.0}",True,False,73.84,32,True
discover/brazilian-regions/central-west-region/goias/move-to-britania-goias-brazil/index.html,"Immigrate to Brazil | Britânia, Goiás",37,"Immigration guidance, visas, residency, and relocation support for Brazil.",74,"Move to Britânia, Goiás",False,31,5777,en,https://www.immigratetobrazil.com/discover/brazilian-regions/central-west-region/goias/move-to-britania-goias-brazil/,"en,es,pt",True,utf-8,True,True,True,True,True,6,4,,32,0,0,,True,"{""immigrate to brazil"": 0.0, ""brazil visa"": 0.0, ""brazil immigration"": 0.0}",True,False,72.88,32,True
discover/brazilian-regions/central-west-region/goias/move-to-trombas-goias-brazil/index.html,"Immigrate to Brazil | Trombas, Goiás",36,"Immigration guidance, visas, residency, and relocation support for Brazil.",74,"Move to Trombas, Goiás",False,31,5777,en,https://www.immigratetobrazil.com/discover/brazilian-regions/central-west-region/goias/move-to-trombas-goias-brazil/,"en,es,pt",True,utf-8,True,True,True,True,True,6,4,,32,0,0,,True,"{""immigrate to brazil"": 0.0, ""brazil visa"": 0.0, ""brazil immigration"": 0.0}",True,False,71.63,32,True
discover/brazilian-regions/central-west-region/goias/move-to-abadia-de-goias-goias-brazil/index.html,"Immigrate to Brazil | Abadia de Goiás, Goiás",44,"Immigration guidance, visas, residency, and relocation support for Brazil.",74,"Move to Abadia de Goiás, Goiás",False,31,6799,en,https://www.immigratetobrazil.com/discover/brazilian-regions/central-west-region/goias/move-to-abadia-de-goias-goias-brazil/,"en,es,pt",True,utf-8,True,True,True,True,True,6,4,,32,0,0,,True,"{""immigrate to brazil"": 0.0, ""brazil visa"": 0.0, ""brazil immigration"": 0.0}",True,False,76.58,32,True
discover/brazilian-regions/central-west-region/goias/move-to-santa-terezinha-de-goias-goias-brazil/index.html,"Immigrate to Brazil | Santa Terezinha de Goiás, Goiás",53,"Immigration guidance, visas, residency, and relocation support for Brazil.",74,"Move to Santa Terezinha de Goiás, Goiás",False,31,7310,en,https://www.immigratetobrazil.com/discover/brazilian-regions/central-west-region/goias/move-to-santa-terezinha-de-goias-goias-brazil/,"en,es,pt",True,utf-8,True,True,True,True,True,6,4,,32,0,0,,True,"{""immigrate to brazil"": 0.0, ""brazil visa"": 0.0, ""brazil immigration"": 0.0}",True,False,81.43,32,True
discover/brazilian-regions/central-west-region/goias/move-to-montes-claros-de-goias-goias-brazil/index.html,"Immigrate to Brazil | Montes Claros de Goiás, Goiás",51,"Immigration guidance, visas, residency, and relocation support for Brazil.",74,"Move to Montes Claros de Goiás, Goiás",False,31,7310,en,https://www.immigratetobrazil.com/discover/brazilian-regions/central-west-region/goias/move-to-montes-claros-de-goias-goias-brazil/,"en,es,pt",True,utf-8,True,True,True,True,True,6,4,,32,0,0,,True,"{""immigrate to brazil"": 0.0, ""brazil visa"": 0.0, ""brazil immigration"": 0.0}",True,False,80.34,32,True
discover/brazilian-regions/central-west-region/goias/move-to-posse-goias-brazil/index.html,"Immigrate to Brazil | Posse, Goiás",34,"Immigration guidance, visas, residency, and relocation support for Brazil.",74,"Move to Posse, Goiás",False,31,5777,en,https://www.immigratetobrazil.com/discover/brazilian-regions/central-west-region/goias/move-to-posse-goias-brazil/,"en,es,pt",True,utf-8,True,True,True,True,True,6,4,,32,0,0,,True,"{""immigrate to brazil"": 0.0, ""brazil visa"": 0.0, ""brazil immigration"": 0.0}",True,False,70.54,32,True
discover/brazilian-regions/central-west-region/goias/move-to-santo-antonio-da-barra-goias-brazil/index.html,"Immigrate to Brazil | Santo Antônio da Barra, Goiás",51,"Immigration guidance, visas, residency, and relocation support for Brazil.",74,"Move to Santo Antônio da Barra, Goiás",False,31,7310,en,https://www.immigratetobrazil.com/discover/brazilian-regions/central-west-region/goias/move-to-santo-antonio-da-barra-goias-brazil/,"en,es,pt",True,utf-8,True,True,True,True,True,6,4,,32,0,0,,True,"{""immigrate to brazil"": 0.0, ""brazil visa"": 0.0, ""brazil immigration"": 0.0}",True,False,80.3,32,True
discover/brazilian-regions/central-west-region/goias/move-to-faina-goias-brazil/index.html,"Immigrate to Brazil | Faina, Goiás",34,"Immigration guidance, visas, residency, and relocation support for Brazil.",74,"Move to Faina, Goiás",False,31,5777,en,https://www.immigratetobrazil.com/discover/brazilian-regions/central-west-region/goias/move-to-faina-goias-brazil/,"en,es,pt",True,utf-8,True,True,True,True,True,6,4,,32,0,0,,True,"{""immigrate to brazil"": 0.0, ""brazil visa"": 0.0, ""brazil immigration"": 0.0}",True,False,70.54,32,True
discover/brazilian-regions/central-west-region/goias/move-to-fazenda-nova-goias-brazil/index.html,"Immigrate to Brazil | Fazenda Nova, Goiás",41,"Immigration guidance, visas, residency, and relocation support for Brazil.",74,"Move to Fazenda Nova, Goiás",False,31,6288,en,https://www.immigratetobrazil.com/discover/brazilian-regions/central-west-region/goias/move-to-fazenda-nova-goias-brazil/,"en,es,pt",True,utf-8,True,True,True,True,True,6,4,,32,0,0,,True,"{""immigrate to brazil"": 0.0, ""brazil visa"": 0.0, ""brazil immigration"": 0.0}",True,False,74.43,32,True
discover/brazilian-regions/central-west-region/goias/move-to-nova-aurora-goias-brazil/index.html,"Immigrate to Brazil | Nova Aurora, Goiás",40,"Immigration guidance, visas, residency, and relocation support for Brazil.",74,"Move to Nova Aurora, Goiás",False,31,6288,en,https://www.immigratetobrazil.com/discover/brazilian-regions/central-west-region/goias/move-to-nova-aurora-goias-brazil/,"en,es,pt",True,utf-8,True,True,True,True,True,6,4,,32,0,0,,True,"{""immigrate to brazil"": 0.0, ""brazil visa"": 0.0, ""brazil immigration"": 0.0}",True,False,75.04,32,True
discover/brazilian-regions/central-west-region/goias/move-to-santa-isabel-goias-brazil/index.html,"Immigrate to Brazil | Santa Isabel, Goiás",41,"Immigration guidance, visas, residency, and relocation support for Brazil.",74,"Move to Santa Isabel, Goiás",False,31,6288,en,https://www.immigratetobrazil.com/discover/brazilian-regions/central-west-region/goias/move-to-santa-isabel-goias-brazil/,"en,es,pt",True,utf-8,True,True,True,True,True,6,4,,32,0,0,,True,"{""immigrate to brazil"": 0.0, ""brazil visa"": 0.0, ""brazil immigration"": 0.0}",True,False,74.43,32,True
discover/brazilian-regions/central-west-region/goias/move-to-anapolis-goias-brazil/index.html,"Immigrate to Brazil | Anápolis, Goiás",37,"Immigration guidance, visas, residency, and relocation support for Brazil.",74,"Move to Anápolis, Goiás",False,31,5777,en,https://www.immigratetobrazil.com/discover/brazilian-regions/central-west-region/goias/move-to-anapolis-goias-brazil/,"en,es,pt",True,utf-8,True,True,True,True,True,6,4,,32,0,0,,True,"{""immigrate to brazil"": 0.0, ""brazil visa"": 0.0, ""brazil immigration"": 0.0}",True,False,72.77,32,True
discover/brazilian-regions/central-west-region/goias/move-to-sanclerlandia-goias-brazil/index.html,"Immigrate to Brazil | Sanclerlândia, Goiás",42,"Immigration guidance, visas, residency, and relocation support for Brazil.",74,"Move to Sanclerlândia, Goiás",False,31,5777,en,https://www.immigratetobrazil.com/discover/brazilian-regions/central-west-region/goias/move-to-sanclerlandia-goias-brazil/,"en,es,pt",True,utf-8,True,True,True,True,True,6,4,,32,0,0,,True,"{""immigrate to brazil"": 0.0, ""brazil visa"": 0.0, ""brazil immigration"": 0.0}",True,False,75.4,32,True
discover/brazilian-regions/central-west-region/goias/move-to-sao-luiz-do-norte-goias-brazil/index.html,"Immigrate to Brazil | São Luíz do Norte, Goiás",46,"Immigration guidance, visas, residency, and relocation support for Brazil.",74,"Move to São Luíz do Norte, Goiás",False,31,7310,en,https://www.immigratetobrazil.com/discover/brazilian-regions/central-west-region/goias/move-to-sao-luiz-do-norte-goias-brazil/,"en,es,pt",True,utf-8,True,True,True,True,True,6,4,,32,0,0,,True,"{""immigrate to brazil"": 0.0, ""brazil visa"": 0.0, ""brazil immigration"": 0.0}",True,False,78.13,32,True
discover/brazilian-regions/central-west-region/goias/move-to-neropolis-goias-brazil/index.html,"Immigrate to Brazil | Nerópolis, Goiás",38,"Immigration guidance, visas, residency, and relocation support for Brazil.",74,"Move to Nerópolis, Goiás",False,31,5777,en,https://www.immigratetobrazil.com/discover/brazilian-regions/central-west-region/goias/move-to-neropolis-goias-brazil/,"en,es,pt",True,utf-8,True,True,True,True,True,6,4,,32,0,0,,True,"{""immigrate to brazil"": 0.0, ""brazil visa"": 0.0, ""brazil immigration"": 0.0}",True,False,73.22,32,True
discover/brazilian-regions/central-west-region/goias/move-to-amorinopolis-goias-brazil/index.html,"Immigrate to Brazil | Amorinópolis, Goiás",41,"Immigration guidance, visas, residency, and relocation support for Brazil.",74,"Move to Amorinópolis, Goiás",False,31,5777,en,https://www.immigratetobrazil.com/discover/brazilian-regions/central-west-region/goias/move-to-amorinopolis-goias-brazil/,"en,es,pt",True,utf-8,True,True,True,True,True,6,4,,32,0,0,,True,"{""immigrate to brazil"": 0.0, ""brazil visa"": 0.0, ""brazil immigration"": 0.0}",True,False,74.95,32,True
discover/brazilian-regions/central-west-region/goias/move-to-quirinopolis-goias-brazil/index.html,"Immigrate to Brazil | Quirinópolis, Goiás",41,"Immigration guidance, visas, residency, and relocation support for Brazil.",74,"Move to Quirinópolis, Goiás",False,31,5777,en,https://www.immigratetobrazil.com/discover/brazilian-regions/central-west-region/goias/move-to-quirinopolis-goias-brazil/,"en,es,pt",True,utf-8,True,True,True,True,True,6,4,,32,0,0,,True,"{""immigrate to brazil"": 0.0, ""brazil visa"": 0.0, ""brazil immigration"": 0.0}",True,False,74.86,32,True
discover/brazilian-regions/central-west-region/goias/move-to-acreuna-goias-brazil/index.html,"Immigrate to Brazil | Acreúna, Goiás",36,"Immigration guidance, visas, residency, and relocation support for Brazil.",74,"Move to Acreúna, Goiás",False,31,5777,en,https://www.immigratetobrazil.com/discover/brazilian-regions/central-west-region/goias/move-to-acreuna-goias-brazil/,"en,es,pt",True,utf-8,True,True,True,True,True,6,4,,32,0,0,,True,"{""immigrate to brazil"": 0.0, ""brazil visa"": 0.0, ""brazil immigration"": 0.0}",True,False,72.23,32,True
discover/brazilian-regions/central-west-region/goias/move-to-heitorai-goias-brazil/index.html,"Immigrate to Brazil | Heitoraí, Goiás",37,"Immigration guidance, visas, residency, and relocation support for Brazil.",74,"Move to Heitoraí, Goiás",False,31,5777,en,https://www.immigratetobrazil.com/discover/brazilian-regions/central-west-region/goias/move-to-heitorai-goias-brazil/,"en,es,pt",True,utf-8,True,True,True,True,True,6,4,,32,0,0,,True,"{""immigrate to brazil"": 0.0, ""brazil visa"": 0.0, ""brazil immigration"": 0.0}",True,False,72.65,32,True
discover/brazilian-regions/central-west-region/goias/move-to-doverlandia-goias-brazil/index.html,"Immigrate to Brazil | Doverlândia, Goiás",40,"Immigration guidance, visas, residency, and relocation support for Brazil.",74,"Move to Doverlândia, Goiás",False,31,5777,en,https://www.immigratetobrazil.com/discover/brazilian-regions/central-west-region/goias/move-to-doverlandia-goias-brazil/,"en,es,pt",True,utf-8,True,True,True,True,True,6,4,,32,0,0,,True,"{""immigrate to brazil"": 0.0, ""brazil visa"": 0.0, ""brazil immigration"": 0.0}",True,False,74.31,32,True
discover/brazilian-regions/central-west-region/goias/move-to-aracu-goias-brazil/index.html,"Immigrate to Brazil | Araçu, Goiás",34,"Immigration guidance, visas, residency, and relocation support for Brazil.",74,"Move to Araçu, Goiás",False,31,5777,en,https://www.immigratetobrazil.com/discover/brazilian-regions/central-west-region/goias/move-to-aracu-goias-brazil/,"en,es,pt",True,utf-8,True,True,True,True,True,6,4,,32,0,0,,True,"{""immigrate to brazil"": 0.0, ""brazil visa"": 0.0, ""brazil immigration"": 0.0}",True,False,71.14,32,True
discover/brazilian-regions/central-west-region/goias/move-to-turvelandia-goias-brazil/index.html,"Immigrate to Brazil | Turvelândia, Goiás",40,"Immigration guidance, visas, residency, and relocation support for Brazil.",74,"Move to Turvelândia, Goiás",False,31,5777,en,https://www.immigratetobrazil.com/discover/brazilian-regions/central-west-region/goias/move-to-turvelandia-goias-brazil/,"en,es,pt",True,utf-8,True,True,True,True,True,6,4,,32,0,0,,True,"{""immigrate to brazil"": 0.0, ""brazil visa"": 0.0, ""brazil immigration"": 0.0}",True,False,74.31,32,True
discover/brazilian-regions/central-west-region/goias/move-to-rianapolis-goias-brazil/index.html,"Immigrate to Brazil | Rianápolis, Goiás",39,"Immigration guidance, visas, residency, and relocation support for Brazil.",74,"Move to Rianápolis, Goiás",False,31,5777,en,https://www.immigratetobrazil.com/discover/brazilian-regions/central-west-region/goias/move-to-rianapolis-goias-brazil/,"en,es,pt",True,utf-8,True,True,True,True,True,6,4,,32,0,0,,True,"{""immigrate to brazil"": 0.0, ""brazil visa"": 0.0, ""brazil immigration"": 0.0}",True,False,73.77,32,True
discover/brazilian-regions/central-west-region/goias/move-to-perolandia-goias-brazil/index.html,"Immigrate to Brazil | Perolândia, Goiás",39,"Immigration guidance, visas, residency, and relocation support for Brazil.",74,"Move to Perolândia, Goiás",False,31,5777,en,https://www.immigratetobrazil.com/discover/brazilian-regions/central-west-region/goias/move-to-perolandia-goias-brazil/,"en,es,pt",True,utf-8,True,True,True,True,True,6,4,,32,0,0,,True,"{""immigrate to brazil"": 0.0, ""brazil visa"": 0.0, ""brazil immigration"": 0.0}",True,False,73.77,32,True
discover/brazilian-regions/central-west-region/goias/move-to-cidade-ocidental-goias-brazil/index.html,"Immigrate to Brazil | Cidade Ocidental, Goiás",45,"Immigration guidance, visas, residency, and relocation support for Brazil.",74,"Move to Cidade Ocidental, Goiás",False,31,6288,en,https://www.immigratetobrazil.com/discover/brazilian-regions/central-west-region/goias/move-to-cidade-ocidental-goias-brazil/,"en,es,pt",True,utf-8,True,True,True,True,True,6,4,,32,0,0,,True,"{""immigrate to brazil"": 0.0, ""brazil visa"": 0.0, ""brazil immigration"": 0.0}",True,False,77.98,32,True
discover/brazilian-regions/central-west-region/goias/move-to-novo-brasil-goias-brazil/index.html,"Immigrate to Brazil | Novo Brasil, Goiás",40,"Immigration guidance, visas, residency, and relocation support for Brazil.",74,"Move to Novo Brasil, Goiás",False,31,6288,en,https://www.immigratetobrazil.com/discover/brazilian-regions/central-west-region/goias/move-to-novo-brasil-goias-brazil/,"en,es,pt",True,utf-8,True,True,True,True,True,6,4,,32,0,0,,True,"{""immigrate to brazil"": 0.0, ""brazil visa"": 0.0, ""brazil immigration"": 0.0}",True,False,73.81,32,True
discover/brazilian-regions/central-west-region/goias/move-to-professor-jamil-goias-brazil/index.html,"Immigrate to Brazil | Professor Jamil, Goiás",44,"Immigration guidance, visas, residency, and relocation support for Brazil.",74,"Move to Professor Jamil, Goiás",False,31,6288,en,https://www.immigratetobrazil.com/discover/brazilian-regions/central-west-region/goias/move-to-professor-jamil-goias-brazil/,"en,es,pt",True,utf-8,True,True,True,True,True,6,4,,32,0,0,,True,"{""immigrate to brazil"": 0.0, ""brazil visa"": 0.0, ""brazil immigration"": 0.0}",True,False,77.04,32,True
discover/brazilian-regions/central-west-region/goias/move-to-uruacu-goias-brazil/index.html,"Immigrate to Brazil | Uruaçu, Goiás",35,"Immigration guidance, visas, residency, and relocation support for Brazil.",74,"Move to Uruaçu, Goiás",False,31,5777,en,https://www.immigratetobrazil.com/discover/brazilian-regions/central-west-region/goias/move-to-uruacu-goias-brazil/,"en,es,pt",True,utf-8,True,True,True,True,True,6,4,,32,0,0,,True,"{""immigrate to brazil"": 0.0, ""brazil visa"": 0.0, ""brazil immigration"": 0.0}",True,False,71.59,32,True
discover/brazilian-regions/central-west-region/goias/move-to-itapuranga-goias-brazil/index.html,"Immigrate to Brazil | Itapuranga, Goiás",39,"Immigration guidance, visas, residency, and relocation support for Brazil.",74,"Move to Itapuranga, Goiás",False,31,5777,en,https://www.immigratetobrazil.com/discover/brazilian-regions/central-west-region/goias/move-to-itapuranga-goias-brazil/,"en,es,pt",True,utf-8,True,True,True,True,True,6,4,,32,0,0,,True,"{""immigrate to brazil"": 0.0, ""brazil visa"": 0.0, ""brazil immigration"": 0.0}",True,False,73.26,32,True
discover/brazilian-regions/central-west-region/goias/move-to-inaciolandia-goias-brazil/index.html,"Immigrate to Brazil | Inaciolândia, Goiás",41,"Immigration guidance, visas, residency, and relocation support for Brazil.",74,"Move to Inaciolândia, Goiás",False,31,5777,en,https://www.immigratetobrazil.com/discover/brazilian-regions/central-west-region/goias/move-to-inaciolandia-goias-brazil/,"en,es,pt",True,utf-8,True,True,True,True,True,6,4,,32,0,0,,True,"{""immigrate to brazil"": 0.0, ""brazil visa"": 0.0, ""brazil immigration"": 0.0}",True,False,74.86,32,True
discover/brazilian-regions/central-west-region/goias/move-to-mossamedes-goias-brazil/index.html,"Immigrate to Brazil | Mossâmedes, Goiás",39,"Immigration guidance, visas, residency, and relocation support for Brazil.",74,"Move to Mossâmedes, Goiás",False,31,5777,en,https://www.immigratetobrazil.com/discover/brazilian-regions/central-west-region/goias/move-to-mossamedes-goias-brazil/,"en,es,pt",True,utf-8,True,True,True,True,True,6,4,,32,0,0,,True,"{""immigrate to brazil"": 0.0, ""brazil visa"": 0.0, ""brazil immigration"": 0.0}",True,False,73.77,32,True
discover/brazilian-regions/central-west-region/goias/move-to-campestre-de-goias-goias-brazil/index.html,"Immigrate to Brazil | Campestre de Goiás, Goiás",47,"Immigration guidance, visas, residency, and relocation support for Brazil.",74,"Move to Campestre de Goiás, Goiás",False,31,6799,en,https://www.immigratetobrazil.com/discover/brazilian-regions/central-west-region/goias/move-to-campestre-de-goias-goias-brazil/,"en,es,pt",True,utf-8,True,True,True,True,True,6,4,,32,0,0,,True,"{""immigrate to brazil"": 0.0, ""brazil visa"": 0.0, ""brazil immigration"": 0.0}",True,False,78.21,32,True
discover/brazilian-regions/central-west-region/goias/move-to-uruana-goias-brazil/index.html,"Immigrate to Brazil | Uruana, Goiás",35,"Immigration guidance, visas, residency, and relocation support for Brazil.",74,"Move to Uruana, Goiás",False,31,5777,en,https://www.immigratetobrazil.com/discover/brazilian-regions/central-west-region/goias/move-to-uruana-goias-brazil/,"en,es,pt",True,utf-8,True,True,True,True,True,6,4,,32,0,0,,True,"{""immigrate to brazil"": 0.0, ""brazil visa"": 0.0, ""brazil immigration"": 0.0}",True,False,71.09,32,True
discover/brazilian-regions/central-west-region/goias/move-to-nazario-goias-brazil/index.html,"Immigrate to Brazil | Nazário, Goiás",36,"Immigration guidance, visas, residency, and relocation support for Brazil.",74,"Move to Nazário, Goiás",False,31,5777,en,https://www.immigratetobrazil.com/discover/brazilian-regions/central-west-region/goias/move-to-nazario-goias-brazil/,"en,es,pt",True,utf-8,True,True,True,True,True,6,4,,32,0,0,,True,"{""immigrate to brazil"": 0.0, ""brazil visa"": 0.0, ""brazil immigration"": 0.0}",True,False,72.14,32,True
discover/brazilian-regions/central-west-region/goias/move-to-santa-rosa-de-goias-goias-brazil/index.html,"Immigrate to Brazil | Santa Rosa de Goiás, Goiás",48,"Immigration guidance, visas, residency, and relocation support for Brazil.",74,"Move to Santa Rosa de Goiás, Goiás",False,31,7310,en,https://www.immigratetobrazil.com/discover/brazilian-regions/central-west-region/goias/move-to-santa-rosa-de-goias-goias-brazil/,"en,es,pt",True,utf-8,True,True,True,True,True,6,4,,32,0,0,,True,"{""immigrate to brazil"": 0.0, ""brazil visa"": 0.0, ""brazil immigration"": 0.0}",True,False,78.66,32,True
discover/brazilian-regions/central-west-region/goias/move-to-vila-boa-goias-brazil/index.html,"Immigrate to Brazil | Vila Boa, Goiás",37,"Immigration guidance, visas, residency, and relocation support for Brazil.",74,"Move to Vila Boa, Goiás",False,31,6288,en,https://www.immigratetobrazil.com/discover/brazilian-regions/central-west-region/goias/move-to-vila-boa-goias-brazil/,"en,es,pt",True,utf-8,True,True,True,True,True,6,4,,32,0,0,,True,"{""immigrate to brazil"": 0.0, ""brazil visa"": 0.0, ""brazil immigration"": 0.0}",True,False,73.31,32,True
discover/brazilian-regions/central-west-region/goias/move-to-cacu-goias-brazil/index.html,"Immigrate to Brazil | Caçu, Goiás",33,"Immigration guidance, visas, residency, and relocation support for Brazil.",74,"Move to Caçu, Goiás",False,31,5777,en,https://www.immigratetobrazil.com/discover/brazilian-regions/central-west-region/goias/move-to-cacu-goias-brazil/,"en,es,pt",True,utf-8,True,True,True,True,True,6,4,,32,0,0,,True,"{""immigrate to brazil"": 0.0, ""brazil visa"": 0.0, ""brazil immigration"": 0.0}",True,False,70.6,32,True
discover/brazilian-regions/central-west-region/goias/move-to-firminopolis-goias-brazil/index.html,"Immigrate to Brazil | Firminópolis, Goiás",41,"Immigration guidance, visas, residency, and relocation support for Brazil.",74,"Move to Firminópolis, Goiás",False,31,5777,en,https://www.immigratetobrazil.com/discover/brazilian-regions/central-west-region/goias/move-to-firminopolis-goias-brazil/,"en,es,pt",True,utf-8,True,True,True,True,True,6,4,,32,0,0,,True,"{""immigrate to brazil"": 0.0, ""brazil visa"": 0.0, ""brazil immigration"": 0.0}",True,False,74.86,32,True
discover/brazilian-regions/central-west-region/goias/move-to-araguapaz-goias-brazil/index.html,"Immigrate to Brazil | Araguapaz, Goiás",38,"Immigration guidance, visas, residency, and relocation support for Brazil.",74,"Move to Araguapaz, Goiás",False,31,5777,en,https://www.immigratetobrazil.com/discover/brazilian-regions/central-west-region/goias/move-to-araguapaz-goias-brazil/,"en,es,pt",True,utf-8,True,True,True,True,True,6,4,,32,0,0,,True,"{""immigrate to brazil"": 0.0, ""brazil visa"": 0.0, ""brazil immigration"": 0.0}",True,False,72.78,32,True
discover/brazilian-regions/central-west-region/goias/move-to-corrego-do-ouro-goias-brazil/index.html,"Immigrate to Brazil | Córrego do Ouro, Goiás",44,"Immigration guidance, visas, residency, and relocation support for Brazil.",74,"Move to Córrego do Ouro, Goiás",False,31,6799,en,https://www.immigratetobrazil.com/discover/brazilian-regions/central-west-region/goias/move-to-corrego-do-ouro-goias-brazil/,"en,es,pt",True,utf-8,True,True,True,True,True,6,4,,32,0,0,,True,"{""immigrate to brazil"": 0.0, ""brazil visa"": 0.0, ""brazil immigration"": 0.0}",True,False,76.49,32,True
discover/brazilian-regions/central-west-region/goias/move-to-sao-patricio-goias-brazil/index.html,"Immigrate to Brazil | São Patrício, Goiás",41,"Immigration guidance, visas, residency, and relocation support for Brazil.",74,"Move to São Patrício, Goiás",False,31,6288,en,https://www.immigratetobrazil.com/discover/brazilian-regions/central-west-region/goias/move-to-sao-patricio-goias-brazil/,"en,es,pt",True,utf-8,True,True,True,True,True,6,4,,32,0,0,,True,"{""immigrate to brazil"": 0.0, ""brazil visa"": 0.0, ""brazil immigration"": 0.0}",True,False,75.4,32,True
